Date_Time,Port,Price_DlrFslmt,Change,High,Low,Spread,predicted_output_High,id,NewColumn
2019-07-16T10:00:00.000000+0000,Fujairah,469.00,-19.50,485.00,462.00,23.00,"",265,45
2019-07-16T10:00:00.000000+0000,LA / Long Beach,494.00,-2.00,498.50,490.00,8.50,"",266,45
2019-07-16T10:00:00.000000+0000,Hong Kong,495.50,+1.00,515.00,472.00,43.00,"",267,43
2019-07-16T10:00:00.000000+0000,Istanbul,464.50,-1.00,470.00,460.00,10.00,"",268,45
2019-07-16T10:00:00.000000+0000,New York,467.50,-2.00,475.00,447.00,28.00,"",269,45
2019-07-16T10:00:00.000000+0000,Santos,506.50,-27.50,548.50,493.50,55.00,"",270,45
2019-07-16T10:00:00.000000+0000,Piraeus,463.50,0.00,475.00,444.00,31.00,"",271,48
2019-07-16T10:00:00.000000+0000,Gibraltar,473.00,0.00,485.50,467.00,18.50,"",272,48
2019-07-17T10:00:00.000000+0000,Global 20 Ports Average,486.50,0.00,486.50,486.50,0.00,"",273,48
2019-07-17T10:00:00.000000+0000,Global 4 Ports Average,477.50,-5.50,477.50,477.50,0.00,"",274,45
2019-07-17T10:00:00.000000+0000,Global Average Bunker Price,499.00,-5.00,499.00,499.00,0.00,"",275,45
2019-07-17T10:00:00.000000+0000,Americas Average,518.00,-7.50,518.00,518.00,0.00,"",276,45
2019-07-17T10:00:00.000000+0000,APAC Average,499.00,-0.50,499.00,499.00,0.00,"",277,45
2019-07-17T10:00:00.000000+0000,EMEA Average,466.50,-2.50,466.50,466.50,0.00,"",278,45
2019-07-17T10:00:00.000000+0000,Singapore,513.00,-7.00,535.00,492.00,43.00,"",279,45
2019-07-17T10:00:00.000000+0000,Rotterdam,456.50,+11.50,499.00,426.00,73.00,"",280,43
2019-07-17T10:00:00.000000+0000,Houston,472.00,-7.00,485.00,455.00,30.00,"",281,45
2019-07-17T10:00:00.000000+0000,Fujairah,469.00,-19.50,485.00,462.00,23.00,"",282,45
2019-07-17T10:00:00.000000+0000,LA / Long Beach,494.00,-2.00,498.50,490.00,8.50,"",283,45
2019-07-17T10:00:00.000000+0000,Hong Kong,495.50,+1.00,515.00,472.00,43.00,"",284,43
2019-07-17T10:00:00.000000+0000,Istanbul,464.50,-1.00,470.00,460.00,10.00,"",285,45
2019-07-17T10:00:00.000000+0000,New York,467.50,-2.00,475.00,447.00,28.00,"",286,45
2019-07-17T10:00:00.000000+0000,Santos,506.50,-27.50,548.50,493.50,55.00,"",287,45
2019-07-17T10:00:00.000000+0000,Piraeus,463.50,0.00,475.00,444.00,31.00,"",288,48
2019-07-17T10:00:00.000000+0000,Gibraltar,473.00,0.00,485.50,467.00,18.50,"",289,48
2019-07-18T10:00:00.000000+0000,Global 20 Ports Average,472.50,-5.50,472.50,472.50,0.00,"",290,45
2019-07-18T10:00:00.000000+0000,Global 4 Ports Average,455.50,-6.50,455.50,455.50,0.00,"",291,45
2019-07-18T10:00:00.000000+0000,Global Average Bunker Price,486.50,-4.00,486.50,486.50,0.00,"",292,45
2019-07-18T10:00:00.000000+0000,Americas Average,502.50,-6.50,502.50,502.50,0.00,"",293,45
2019-07-18T10:00:00.000000+0000,APAC Average,491.50,-1.00,491.50,491.50,0.00,"",294,45
2019-07-18T10:00:00.000000+0000,EMEA Average,453.00,-3.50,453.00,453.00,0.00,"",295,45
2019-07-18T10:00:00.000000+0000,Singapore,489.50,-7.50,501.00,468.00,33.00,"",296,45
2019-07-18T10:00:00.000000+0000,Rotterdam,428.50,-2.00,455.00,409.00,46.00,"",297,45
2019-07-18T10:00:00.000000+0000,Houston,446.50,-13.50,458.00,440.00,18.00,"",298,45
2019-07-18T10:00:00.000000+0000,Fujairah,458.50,-1.50,470.00,427.00,43.00,"",299,45
2019-07-18T10:00:00.000000+0000,LA / Long Beach,485.00,-6.00,495.00,466.00,29.00,"",300,45
2019-07-18T10:00:00.000000+0000,Hong Kong,481.00,-8.00,493.00,459.00,34.00,"",301,45
2019-07-18T10:00:00.000000+0000,Istanbul,448.00,-5.00,451.00,445.00,6.00,"",302,45
2019-07-18T10:00:00.000000+0000,New York,462.00,-7.50,474.00,449.00,25.00,"",303,45
2019-07-18T10:00:00.000000+0000,Santos,489.50,+2.00,491.50,486.50,5.00,"",304,43
2019-07-18T10:00:00.000000+0000,Piraeus,444.50,-5.00,465.00,432.00,33.00,"",305,45
2019-07-18T10:00:00.000000+0000,Gibraltar,462.50,-5.00,472.00,452.00,20.00,"",306,45
2019-07-19T10:00:00.000000+0000,Global 20 Ports Average,470.50,-2.00,470.50,470.50,0.00,"",307,45
2019-07-19T10:00:00.000000+0000,Global 4 Ports Average,452.00,-3.50,452.00,452.00,0.00,"",308,45
2019-07-19T10:00:00.000000+0000,Global Average Bunker Price,481.00,-5.50,481.00,481.00,0.00,"",309,45
2019-07-19T10:00:00.000000+0000,Americas Average,498.50,-4.00,498.50,498.50,0.00,"",310,45
2019-07-19T10:00:00.000000+0000,APAC Average,483.00,-8.50,483.00,483.00,0.00,"",311,45
2019-07-19T10:00:00.000000+0000,EMEA Average,449.50,-3.50,449.50,449.50,0.00,"",312,45
2019-07-19T10:00:00.000000+0000,Singapore,489.00,-0.50,495.00,473.00,22.00,"",313,45
2019-07-19T10:00:00.000000+0000,Rotterdam,420.00,-8.50,433.00,403.00,30.00,"",314,45
2019-07-19T10:00:00.000000+0000,Houston,441.00,-5.50,448.00,436.00,12.00,"",315,45
2019-07-19T10:00:00.000000+0000,Fujairah,459.00,+0.50,470.00,428.00,42.00,"",316,43
2019-07-19T10:00:00.000000+0000,LA / Long Beach,485.00,0.00,489.00,474.00,15.00,"",317,48
2019-07-19T10:00:00.000000+0000,Hong Kong,483.00,+2.00,485.00,479.50,5.50,"",318,43
2019-07-19T10:00:00.000000+0000,Istanbul,441.50,-6.50,445.00,437.00,8.00,"",319,45
2019-07-19T10:00:00.000000+0000,New York,452.00,-10.00,471.00,425.00,46.00,"",320,45
2019-07-19T10:00:00.000000+0000,Santos,488.00,-1.50,496.50,483.50,13.00,"",321,45
2019-07-19T10:00:00.000000+0000,Piraeus,439.50,-5.00,465.00,420.00,45.00,"",322,45
2019-07-19T10:00:00.000000+0000,Gibraltar,454.50,-8.00,467.00,435.00,32.00,"",323,45
2019-07-20T10:00:00.000000+0000,Global 20 Ports Average,467.00,-3.50,467.00,467.00,0.00,"",324,45
2019-07-20T10:00:00.000000+0000,Global 4 Ports Average,446.50,-5.50,446.50,446.50,0.00,"",325,45
2019-07-20T10:00:00.000000+0000,Global Average Bunker Price,480.50,-0.50,480.50,480.50,0.00,"",326,45
2019-07-20T10:00:00.000000+0000,Americas Average,494.50,-4.00,494.50,494.50,0.00,"",327,45
2019-07-20T10:00:00.000000+0000,APAC Average,494.50,+11.50,494.50,494.50,0.00,"",328,43
2019-07-20T10:00:00.000000+0000,EMEA Average,441.00,-8.50,441.00,441.00,0.00,"",329,45
2019-07-20T10:00:00.000000+0000,Singapore,486.50,-2.50,497.00,473.00,24.00,"",330,45
2019-07-20T10:00:00.000000+0000,Rotterdam,415.00,-5.00,430.00,400.00,30.00,"",331,45
2019-07-20T10:00:00.000000+0000,Houston,435.50,-5.50,443.00,428.00,15.00,"",332,45
2019-07-20T10:00:00.000000+0000,Fujairah,450.50,-8.50,470.00,430.00,40.00,"",333,45
2019-07-20T10:00:00.000000+0000,LA / Long Beach,482.00,-3.00,489.00,467.00,22.00,"",334,45
2019-07-20T10:00:00.000000+0000,Hong Kong,501.50,+18.50,537.00,476.00,61.00,"",335,43
2019-07-20T10:00:00.000000+0000,Istanbul,433.50,-8.00,437.00,430.00,7.00,"",336,45
2019-07-20T10:00:00.000000+0000,New York,448.00,-4.00,466.00,427.00,39.00,"",337,45
2019-07-20T10:00:00.000000+0000,Santos,489.50,+1.50,496.50,485.50,11.00,"",338,43
2019-07-20T10:00:00.000000+0000,Piraeus,430.50,-9.00,465.00,406.00,59.00,"",339,45
2019-07-20T10:00:00.000000+0000,Gibraltar,448.50,-6.00,465.00,430.00,35.00,"",340,45
2019-07-21T10:00:00.000000+0000,Global 20 Ports Average,467.00,-3.50,467.00,467.00,0.00,"",341,45
2019-07-21T10:00:00.000000+0000,Global 4 Ports Average,446.50,-5.50,446.50,446.50,0.00,"",342,45
2019-07-21T10:00:00.000000+0000,Global Average Bunker Price,480.50,-0.50,480.50,480.50,0.00,"",343,45
2019-07-21T10:00:00.000000+0000,Americas Average,494.50,-4.00,494.50,494.50,0.00,"",344,45
2019-07-21T10:00:00.000000+0000,APAC Average,494.50,+11.50,494.50,494.50,0.00,"",345,43
2019-07-21T10:00:00.000000+0000,EMEA Average,441.00,-8.50,441.00,441.00,0.00,"",346,45
2019-07-21T10:00:00.000000+0000,Singapore,486.50,-2.50,497.00,473.00,24.00,"",347,45
2019-07-21T10:00:00.000000+0000,Rotterdam,415.00,-5.00,430.00,400.00,30.00,"",348,45
2019-07-21T10:00:00.000000+0000,Houston,435.50,-5.50,443.00,428.00,15.00,"",349,45
2019-07-21T10:00:00.000000+0000,Fujairah,450.50,-8.50,470.00,430.00,40.00,"",350,45
2019-07-21T10:00:00.000000+0000,LA / Long Beach,482.00,-3.00,489.00,467.00,22.00,"",351,45
2019-07-21T10:00:00.000000+0000,Hong Kong,501.50,+18.50,537.00,476.00,61.00,"",352,43
2019-07-21T10:00:00.000000+0000,Istanbul,433.50,-8.00,437.00,430.00,7.00,"",353,45
2019-07-21T10:00:00.000000+0000,New York,448.00,-4.00,466.00,427.00,39.00,"",354,45
2019-07-21T10:00:00.000000+0000,Santos,489.50,+1.50,496.50,485.50,11.00,"",355,43
2019-07-21T10:00:00.000000+0000,Piraeus,430.50,-9.00,465.00,406.00,59.00,"",356,45
2019-07-21T10:00:00.000000+0000,Gibraltar,448.50,-6.00,465.00,430.00,35.00,"",357,45
2019-07-22T10:00:00.000000+0000,Global 20 Ports Average,467.00,-3.50,467.00,467.00,0.00,"",358,45
2019-07-22T10:00:00.000000+0000,Global 4 Ports Average,446.50,-5.50,446.50,446.50,0.00,"",359,45
2019-07-22T10:00:00.000000+0000,Global Average Bunker Price,480.50,-0.50,480.50,480.50,0.00,"",360,45
2019-07-22T10:00:00.000000+0000,Americas Average,494.50,-4.00,494.50,494.50,0.00,"",361,45
2019-07-22T10:00:00.000000+0000,APAC Average,494.50,+11.50,494.50,494.50,0.00,"",362,43
2019-07-22T10:00:00.000000+0000,EMEA Average,441.00,-8.50,441.00,441.00,0.00,"",363,45
2019-07-22T10:00:00.000000+0000,Singapore,486.50,-2.50,497.00,473.00,24.00,"",364,45
2019-07-22T10:00:00.000000+0000,Rotterdam,415.00,-5.00,430.00,400.00,30.00,"",365,45
2019-07-22T10:00:00.000000+0000,Houston,435.50,-5.50,443.00,428.00,15.00,"",366,45
2019-07-22T10:00:00.000000+0000,Fujairah,450.50,-8.50,470.00,430.00,40.00,"",367,45
2019-07-22T10:00:00.000000+0000,LA / Long Beach,482.00,-3.00,489.00,467.00,22.00,"",368,45
2019-07-22T10:00:00.000000+0000,Hong Kong,501.50,+18.50,537.00,476.00,61.00,"",369,43
2019-07-22T10:00:00.000000+0000,Istanbul,433.50,-8.00,437.00,430.00,7.00,"",370,45
2019-07-22T10:00:00.000000+0000,New York,448.00,-4.00,466.00,427.00,39.00,"",371,45
2019-07-22T10:00:00.000000+0000,Santos,489.50,+1.50,496.50,485.50,11.00,"",372,43
2019-07-22T10:00:00.000000+0000,Piraeus,430.50,-9.00,465.00,406.00,59.00,"",373,45
2019-07-22T10:00:00.000000+0000,Gibraltar,448.50,-6.00,465.00,430.00,35.00,"",374,45
2019-07-23T10:00:00.000000+0000,Global 20 Ports Average,470.50,+3.50,470.50,470.50,0.00,"",375,43
2019-07-23T10:00:00.000000+0000,Global 4 Ports Average,448.50,+2.00,448.50,448.50,0.00,"",376,43
2019-07-23T10:00:00.000000+0000,Global Average Bunker Price,482.50,+2.00,482.50,482.50,0.00,"",377,43
2019-07-23T10:00:00.000000+0000,Americas Average,495.50,+1.00,495.50,495.50,0.00,"",378,43
2019-07-23T10:00:00.000000+0000,APAC Average,497.00,+2.50,497.00,497.00,0.00,"",379,43
2019-07-23T10:00:00.000000+0000,EMEA Average,442.50,+1.50,442.50,442.50,0.00,"",380,43
2019-07-23T10:00:00.000000+0000,Singapore,489.00,+2.50,499.00,468.00,31.00,"",381,43
2019-07-23T10:00:00.000000+0000,Rotterdam,418.50,+3.50,430.00,408.00,22.00,"",382,43
2019-07-23T10:00:00.000000+0000,Houston,435.00,-0.50,447.00,423.00,24.00,"",383,45
2019-07-23T10:00:00.000000+0000,Fujairah,451.50,+1.00,470.00,435.00,35.00,"",384,43
2019-07-23T10:00:00.000000+0000,LA / Long Beach,483.50,+1.50,488.00,472.00,16.00,"",385,43
2019-07-23T10:00:00.000000+0000,Hong Kong,516.00,+14.50,537.00,491.00,46.00,"",386,43
2019-07-23T10:00:00.000000+0000,Istanbul,434.00,+0.50,440.00,428.00,12.00,"",387,43
2019-07-23T10:00:00.000000+0000,New York,436.50,-11.50,452.00,429.00,23.00,"",388,45
2019-07-23T10:00:00.000000+0000,Santos,489.50,0.00,495.50,485.50,10.00,"",389,48
2019-07-23T10:00:00.000000+0000,Piraeus,431.50,+1.00,465.00,410.00,55.00,"",390,43
2019-07-23T10:00:00.000000+0000,Gibraltar,449.50,+1.00,464.00,435.00,29.00,"",391,43
2019-07-24T10:00:00.000000+0000,Global 20 Ports Average,469.00,-1.50,469.00,469.00,0.00,"",392,45
2019-07-24T10:00:00.000000+0000,Global 4 Ports Average,445.00,-3.50,445.00,445.00,0.00,"",393,45
2019-07-24T10:00:00.000000+0000,Global Average Bunker Price,481.00,-1.50,481.00,481.00,0.00,"",394,45
2019-07-24T10:00:00.000000+0000,Americas Average,494.00,-1.50,494.00,494.00,0.00,"",395,45
2019-07-24T10:00:00.000000+0000,APAC Average,497.50,+0.50,497.50,497.50,0.00,"",396,43
2019-07-24T10:00:00.000000+0000,EMEA Average,440.50,-2.00,440.50,440.50,0.00,"",397,45
2019-07-24T10:00:00.000000+0000,Singapore,476.00,-13.00,493.00,456.00,37.00,"",398,45
2019-07-24T10:00:00.000000+0000,Rotterdam,406.00,-12.50,423.00,390.00,33.00,"",399,45
2019-07-24T10:00:00.000000+0000,Houston,444.00,+9.00,468.00,430.00,38.00,"",400,43
2019-07-24T10:00:00.000000+0000,Fujairah,454.50,+3.00,470.00,440.00,30.00,"",401,43
2019-07-24T10:00:00.000000+0000,LA / Long Beach,483.00,-0.50,488.00,471.00,17.00,"",402,45
2019-07-24T10:00:00.000000+0000,Hong Kong,537.00,+21.00,556.50,518.00,38.50,"",403,43
2019-07-24T10:00:00.000000+0000,Istanbul,436.50,+2.50,441.00,433.00,8.00,"",404,43
2019-07-24T10:00:00.000000+0000,New York,435.50,-1.00,441.00,430.00,11.00,"",405,45
2019-07-24T10:00:00.000000+0000,Santos,483.50,-6.00,495.50,470.50,25.00,"",406,45
2019-07-24T10:00:00.000000+0000,Piraeus,431.50,0.00,465.00,410.00,55.00,"",407,48
2019-07-24T10:00:00.000000+0000,Gibraltar,454.00,+4.50,467.50,445.00,22.50,"",408,43
2019-07-25T10:00:00.000000+0000,Global 20 Ports Average,466.00,-3.00,466.00,466.00,0.00,"",409,45
2019-07-25T10:00:00.000000+0000,Global 4 Ports Average,440.50,-4.50,440.50,440.50,0.00,"",410,45
2019-07-25T10:00:00.000000+0000,Global Average Bunker Price,478.00,-3.00,478.00,478.00,0.00,"",411,45
2019-07-25T10:00:00.000000+0000,Americas Average,491.50,-2.50,491.50,491.50,0.00,"",412,45
2019-07-25T10:00:00.000000+0000,APAC Average,496.50,-1.00,496.50,496.50,0.00,"",413,45
2019-07-25T10:00:00.000000+0000,EMEA Average,433.00,-7.50,433.00,433.00,0.00,"",414,45
2019-07-25T10:00:00.000000+0000,Singapore,473.00,-3.00,480.00,458.00,22.00,"",415,45
2019-07-25T10:00:00.000000+0000,Rotterdam,399.50,-6.50,416.00,386.00,30.00,"",416,45
2019-07-25T10:00:00.000000+0000,Houston,443.00,-1.00,468.00,432.00,36.00,"",417,45
2019-07-25T10:00:00.000000+0000,Fujairah,447.00,-7.50,465.00,432.00,33.00,"",418,45
2019-07-25T10:00:00.000000+0000,LA / Long Beach,480.50,-2.50,487.00,466.00,21.00,"",419,45
2019-07-25T10:00:00.000000+0000,Hong Kong,538.00,+1.00,541.00,530.00,11.00,"",420,43
2019-07-25T10:00:00.000000+0000,Istanbul,433.00,-3.50,437.50,430.00,7.50,"",421,45
2019-07-25T10:00:00.000000+0000,New York,435.50,0.00,440.00,432.00,8.00,"",422,48
2019-07-25T10:00:00.000000+0000,Santos,472.50,-11.00,480.50,468.50,12.00,"",423,45
2019-07-25T10:00:00.000000+0000,Piraeus,414.00,-17.50,433.00,404.00,29.00,"",424,45
2019-07-25T10:00:00.000000+0000,Gibraltar,450.00,-4.00,464.00,438.00,26.00,"",425,45
2019-07-26T10:00:00.000000+0000,Global 20 Ports Average,465.50,-0.50,465.50,465.50,0.00,"",426,45
2019-07-26T10:00:00.000000+0000,Global 4 Ports Average,441.00,+0.50,441.00,441.00,0.00,"",427,43
2019-07-26T10:00:00.000000+0000,Global Average Bunker Price,477.50,-0.50,477.50,477.50,0.00,"",428,45
2019-07-26T10:00:00.000000+0000,Americas Average,489.50,-2.00,489.50,489.50,0.00,"",429,45
2019-07-26T10:00:00.000000+0000,APAC Average,497.00,+0.50,497.00,497.00,0.00,"",430,43
2019-07-26T10:00:00.000000+0000,EMEA Average,434.50,+1.50,434.50,434.50,0.00,"",431,43
2019-07-26T10:00:00.000000+0000,Singapore,475.00,+2.00,490.00,453.00,37.00,"",432,43
2019-07-26T10:00:00.000000+0000,Rotterdam,404.00,+4.50,416.00,390.00,26.00,"",433,43
2019-07-26T10:00:00.000000+0000,Houston,439.50,-3.50,465.00,420.00,45.00,"",434,45
2019-07-26T10:00:00.000000+0000,Fujairah,446.50,-0.50,465.00,432.00,33.00,"",435,45
2019-07-26T10:00:00.000000+0000,LA / Long Beach,477.00,-3.50,485.00,460.00,25.00,"",436,45
2019-07-26T10:00:00.000000+0000,Hong Kong,538.50,+0.50,555.00,528.00,27.00,"",437,43
2019-07-26T10:00:00.000000+0000,Istanbul,432.50,-0.50,437.00,430.00,7.00,"",438,45
2019-07-26T10:00:00.000000+0000,New York,435.00,-0.50,440.00,431.00,9.00,"",439,45
2019-07-26T10:00:00.000000+0000,Santos,476.00,+3.50,480.50,472.50,8.00,"",440,43
2019-07-26T10:00:00.000000+0000,Piraeus,427.00,+13.00,448.00,407.00,41.00,"",441,43
2019-07-26T10:00:00.000000+0000,Gibraltar,444.50,-5.50,456.00,424.00,32.00,"",442,45
2019-07-27T10:00:00.000000+0000,Global 20 Ports Average,465.50,-0.50,465.50,465.50,0.00,"",443,45
2019-07-27T10:00:00.000000+0000,Global 4 Ports Average,441.00,+0.50,441.00,441.00,0.00,"",444,43
2019-07-27T10:00:00.000000+0000,Global Average Bunker Price,477.50,-0.50,477.50,477.50,0.00,"",445,45
2019-07-27T10:00:00.000000+0000,Americas Average,489.50,-2.00,489.50,489.50,0.00,"",446,45
2019-07-27T10:00:00.000000+0000,APAC Average,497.00,+0.50,497.00,497.00,0.00,"",447,43
2019-07-27T10:00:00.000000+0000,EMEA Average,434.50,+1.50,434.50,434.50,0.00,"",448,43
2019-07-27T10:00:00.000000+0000,Singapore,475.00,+2.00,490.00,453.00,37.00,"",449,43
2019-07-27T10:00:00.000000+0000,Rotterdam,404.00,+4.50,416.00,390.00,26.00,"",450,43
2019-07-27T10:00:00.000000+0000,Houston,439.50,-3.50,465.00,420.00,45.00,"",451,45
2019-07-27T10:00:00.000000+0000,Fujairah,446.50,-0.50,465.00,432.00,33.00,"",452,45
2019-07-27T10:00:00.000000+0000,LA / Long Beach,477.00,-3.50,485.00,460.00,25.00,"",453,45
2019-07-27T10:00:00.000000+0000,Hong Kong,538.50,+0.50,555.00,528.00,27.00,"",454,43
2019-07-27T10:00:00.000000+0000,Istanbul,432.50,-0.50,437.00,430.00,7.00,"",455,45
2019-07-27T10:00:00.000000+0000,New York,435.00,-0.50,440.00,431.00,9.00,"",456,45
2019-07-27T10:00:00.000000+0000,Santos,476.00,+3.50,480.50,472.50,8.00,"",457,43
2019-07-27T10:00:00.000000+0000,Piraeus,427.00,+13.00,448.00,407.00,41.00,"",458,43
2019-07-27T10:00:00.000000+0000,Gibraltar,444.50,-5.50,456.00,424.00,32.00,"",459,45
2019-07-28T10:00:00.000000+0000,Global 20 Ports Average,464.50,-1.00,464.50,464.50,0.00,"",460,45
2019-07-28T10:00:00.000000+0000,Global 4 Ports Average,441.50,+0.50,441.50,441.50,0.00,"",461,43
2019-07-28T10:00:00.000000+0000,Global Average Bunker Price,476.00,-1.50,476.00,476.00,0.00,"",462,45
2019-07-28T10:00:00.000000+0000,Americas Average,491.00,+1.50,491.00,491.00,0.00,"",463,43
2019-07-28T10:00:00.000000+0000,APAC Average,489.00,-8.00,489.00,489.00,0.00,"",464,45
2019-07-28T10:00:00.000000+0000,EMEA Average,435.50,+1.00,435.50,435.50,0.00,"",465,43
2019-07-28T10:00:00.000000+0000,Singapore,475.00,0.00,497.00,449.00,48.00,"",466,48
2019-07-28T10:00:00.000000+0000,Rotterdam,401.00,-3.00,411.00,391.00,20.00,"",467,45
2019-07-28T10:00:00.000000+0000,Houston,438.00,-1.50,463.00,410.00,53.00,"",468,45
2019-07-28T10:00:00.000000+0000,Fujairah,451.00,+4.50,470.50,432.00,38.50,"",469,43
2019-07-28T10:00:00.000000+0000,LA / Long Beach,469.00,-8.00,473.00,463.00,10.00,"",470,45
2019-07-28T10:00:00.000000+0000,Hong Kong,538.00,-0.50,545.00,522.00,23.00,"",471,45
2019-07-28T10:00:00.000000+0000,Istanbul,431.00,-1.50,436.00,427.00,9.00,"",472,45
2019-07-28T10:00:00.000000+0000,New York,429.50,-5.50,438.00,423.00,15.00,"",473,45
2019-07-28T10:00:00.000000+0000,Santos,481.50,+5.50,484.00,479.50,4.50,"",474,43
2019-07-28T10:00:00.000000+0000,Piraeus,429.00,+2.00,448.00,412.00,36.00,"",475,43
2019-07-28T10:00:00.000000+0000,Gibraltar,442.50,-2.00,454.00,427.00,27.00,"",476,45
2019-07-29T10:00:00.000000+0000,Global 20 Ports Average,464.50,-1.00,464.50,464.50,0.00,"",477,45
2019-07-29T10:00:00.000000+0000,Global 4 Ports Average,441.50,+0.50,441.50,441.50,0.00,"",478,43
2019-07-29T10:00:00.000000+0000,Global Average Bunker Price,476.00,-1.50,476.00,476.00,0.00,"",479,45
2019-07-29T10:00:00.000000+0000,Americas Average,491.00,+1.50,491.00,491.00,0.00,"",480,43
2019-07-29T10:00:00.000000+0000,APAC Average,489.00,-8.00,489.00,489.00,0.00,"",481,45
2019-07-29T10:00:00.000000+0000,EMEA Average,435.50,+1.00,435.50,435.50,0.00,"",482,43
2019-07-29T10:00:00.000000+0000,Singapore,475.00,0.00,497.00,449.00,48.00,"",483,48
2019-07-29T10:00:00.000000+0000,Rotterdam,401.00,-3.00,411.00,391.00,20.00,"",484,45
2019-07-29T10:00:00.000000+0000,Houston,438.00,-1.50,463.00,410.00,53.00,"",485,45
2019-07-29T10:00:00.000000+0000,Fujairah,451.00,+4.50,470.50,432.00,38.50,"",486,43
2019-07-29T10:00:00.000000+0000,LA / Long Beach,469.00,-8.00,473.00,463.00,10.00,"",487,45
2019-07-29T10:00:00.000000+0000,Hong Kong,538.00,-0.50,545.00,522.00,23.00,"",488,45
2019-07-29T10:00:00.000000+0000,Istanbul,431.00,-1.50,436.00,427.00,9.00,"",489,45
2019-07-29T10:00:00.000000+0000,New York,429.50,-5.50,438.00,423.00,15.00,"",490,45
2019-07-29T10:00:00.000000+0000,Santos,481.50,+5.50,484.00,479.50,4.50,"",491,43
2019-07-29T10:00:00.000000+0000,Piraeus,429.00,+2.00,448.00,412.00,36.00,"",492,43
2019-07-29T10:00:00.000000+0000,Gibraltar,442.50,-2.00,454.00,427.00,27.00,"",493,45
2019-07-30T10:00:00.000000+0000,Global 20 Ports Average,464.50,-1.00,464.50,464.50,0.00,"",494,45
2019-07-30T10:00:00.000000+0000,Global 4 Ports Average,441.50,+0.50,441.50,441.50,0.00,"",495,43
2019-07-30T10:00:00.000000+0000,Global Average Bunker Price,476.00,-1.50,476.00,476.00,0.00,"",496,45
2019-07-30T10:00:00.000000+0000,Americas Average,491.00,+1.50,491.00,491.00,0.00,"",497,43
2019-07-30T10:00:00.000000+0000,APAC Average,489.00,-8.00,489.00,489.00,0.00,"",498,45
2019-07-30T10:00:00.000000+0000,EMEA Average,435.50,+1.00,435.50,435.50,0.00,"",499,43
2019-07-30T10:00:00.000000+0000,Singapore,481.00,+6.00,495.00,468.00,27.00,"",500,43
2019-07-30T10:00:00.000000+0000,Rotterdam,401.50,+0.50,410.00,392.00,18.00,"",501,43
2019-07-30T10:00:00.000000+0000,Houston,437.00,-1.00,457.00,415.00,42.00,"",502,45
2019-07-30T10:00:00.000000+0000,Fujairah,441.00,-10.00,450.00,435.00,15.00,"",503,45
2019-07-30T10:00:00.000000+0000,LA / Long Beach,470.00,+1.00,472.00,467.00,5.00,"",504,43
2019-07-30T10:00:00.000000+0000,Hong Kong,529.50,-8.50,542.00,515.00,27.00,"",505,45
2019-07-30T10:00:00.000000+0000,Istanbul,430.50,-0.50,435.00,427.00,8.00,"",506,45
2019-07-30T10:00:00.000000+0000,New York,426.50,-3.00,434.00,420.00,14.00,"",507,45
2019-07-30T10:00:00.000000+0000,Santos,480.00,-1.50,482.00,477.50,4.50,"",508,45
2019-07-30T10:00:00.000000+0000,Piraeus,427.50,-1.50,448.00,412.00,36.00,"",509,45
2019-07-30T10:00:00.000000+0000,Gibraltar,442.50,0.00,447.00,430.00,17.00,"",510,48
2019-07-31T10:00:00.000000+0000,Global 20 Ports Average,464.50,0.00,464.50,464.50,0.00,"",511,48
2019-07-31T10:00:00.000000+0000,Global 4 Ports Average,441.50,0.00,441.50,441.50,0.00,"",512,48
2019-07-31T10:00:00.000000+0000,Global Average Bunker Price,476.00,0.00,476.00,476.00,0.00,"",513,48
